SEQID	qualifiers_product_list	number_product
PBK85545.barcode37	lanthipeptide-class-iii	4
PBK85545.barcode37	melanin	1
PBK85545.barcode37	polyyne	1
PBK85545.barcode37	terpene	8
PBK85545.barcode37	terpene-precursor	3
PBK85545.barcode37	transAT-PKS	1
PBK85545.barcode38	azole-containing-RiPP	1
PBK85545.barcode38	cyclic-lactone-autoinducer	2
PBK85545.barcode38	resorcinol	1
PBK85545.barcode38	terpene	1
PBK85545.barcode38	terpene-precursor	3
PBK85545.barcode39	CDPS	2
PBK85545.barcode39	NAPAA	1
PBK85545.barcode39	NI-siderophore	2
PBK85545.barcode39	NRP-metallophore	1
PBK85545.barcode39	NRPS	9
PBK85545.barcode39	NRPS-like	3
PBK85545.barcode39	RiPP-like	3
PBK85545.barcode39	T1PKS	3
PBK85545.barcode39	T2PKS	2
PBK85545.barcode39	azole-containing-RiPP	4
PBK85545.barcode39	butyrolactone	2
PBK85545.barcode39	ectoine	1
PBK85545.barcode39	hydrogen-cyanide	1
PBK85545.barcode39	lanthipeptide-class-ii	1
PBK85545.barcode39	lanthipeptide-class-iii	2
PBK85545.barcode39	lanthipeptide-class-iv	1
PBK85545.barcode39	linaridin	1
PBK85545.barcode39	melanin	2
PBK85545.barcode39	other	1
PBK85545.barcode39	terpene	7
PBK85545.barcode39	terpene-precursor	3
PBK85545.barcode40	NI-siderophore	3
PBK85545.barcode40	NRPS	2
PBK85545.barcode40	PKS-like	1
PBK85545.barcode40	RRE-containing	1
PBK85545.barcode40	RiPP-like	1
PBK85545.barcode40	T1PKS	4
PBK85545.barcode40	T2PKS	1
PBK85545.barcode40	T3PKS	1
PBK85545.barcode40	azole-containing-RiPP	1
PBK85545.barcode40	betalactone	1
PBK85545.barcode40	butyrolactone	3
PBK85545.barcode40	hydrogen-cyanide	1
PBK85545.barcode40	lanthipeptide-class-i	4
PBK85545.barcode40	lanthipeptide-class-ii	1
PBK85545.barcode40	lanthipeptide-class-iii	3
PBK85545.barcode40	melanin	1
PBK85545.barcode40	terpene	5
PBK85545.barcode40	terpene-precursor	3
PBK85545.barcode41	NI-siderophore	2
PBK85545.barcode41	NRP-metallophore	1
PBK85545.barcode41	NRPS	8
PBK85545.barcode41	NRPS-like	2
PBK85545.barcode41	PKS-like	1
PBK85545.barcode41	RiPP-like	4
PBK85545.barcode41	T1PKS	3
PBK85545.barcode41	T2PKS	2
PBK85545.barcode41	T3PKS	1
PBK85545.barcode41	blactam	2
PBK85545.barcode41	butyrolactone	2
PBK85545.barcode41	ectoine	2
PBK85545.barcode41	lanthipeptide-class-ii	1
PBK85545.barcode41	lanthipeptide-class-iii	1
PBK85545.barcode41	melanin	1
PBK85545.barcode41	terpene	7
PBK85545.barcode41	terpene-precursor	2
PBK85545.barcode42	NI-siderophore	1
PBK85545.barcode42	NRPS	1
PBK85545.barcode42	T3PKS	1
PBK85545.barcode42	cyclic-lactone-autoinducer	1
PBK85545.barcode42	opine-like-metallophore	1
PBK85545.barcode42	terpene-precursor	1
PBK85545.barcode43	CDPS	1
PBK85545.barcode43	NAPAA	1
PBK85545.barcode43	NI-siderophore	2
PBK85545.barcode43	NRP-metallophore	1
PBK85545.barcode43	NRPS	6
PBK85545.barcode43	NRPS-like	2
PBK85545.barcode43	PKS-like	3
PBK85545.barcode43	RiPP-like	4
PBK85545.barcode43	T1PKS	7
PBK85545.barcode43	T2PKS	1
PBK85545.barcode43	T3PKS	1
PBK85545.barcode43	amglyccycl	1
PBK85545.barcode43	azole-containing-RiPP	1
PBK85545.barcode43	butyrolactone	3
PBK85545.barcode43	guanidinotides	1
PBK85545.barcode43	hydrogen-cyanide	1
PBK85545.barcode43	lanthipeptide-class-i	3
PBK85545.barcode43	lanthipeptide-class-ii	1
PBK85545.barcode43	lanthipeptide-class-iii	1
PBK85545.barcode43	melanin	1
PBK85545.barcode43	terpene	5
PBK85545.barcode43	terpene-precursor	3
PBK85545.barcode43	transAT-PKS	1
PBK85545.barcode44	NRPS	2
PBK85545.barcode44	NRPS-like	1
PBK85545.barcode44	RRE-containing	1
PBK85545.barcode44	cyclic-lactone-autoinducer	1
PBK85545.barcode44	proteusin	1
PBK85545.barcode44	terpene	1
PBK85545.barcode44	terpene-precursor	2
PBK85545.barcode44	transAT-PKS-like	1
PBK85545.barcode45	NAPAA	2
PBK85545.barcode45	NI-siderophore	1
PBK85545.barcode45	NRP-metallophore	1
PBK85545.barcode45	NRPS	6
PBK85545.barcode45	NRPS-like	4
PBK85545.barcode45	RRE-containing	1
PBK85545.barcode45	RiPP-like	3
PBK85545.barcode45	T1PKS	9
PBK85545.barcode45	T2PKS	2
PBK85545.barcode45	T3PKS	2
PBK85545.barcode45	atropopeptide	1
PBK85545.barcode45	azole-containing-RiPP	1
PBK85545.barcode45	butyrolactone	1
PBK85545.barcode45	ectoine	1
PBK85545.barcode45	hglE-KS	1
PBK85545.barcode45	hydrogen-cyanide	1
PBK85545.barcode45	lassopeptide	1
PBK85545.barcode45	linaridin	1
PBK85545.barcode45	oligosaccharide	1
PBK85545.barcode45	phosphonate	1
PBK85545.barcode45	terpene	5
PBK85545.barcode45	terpene-precursor	2
PBK85545.barcode45	transAT-PKS	1
PBK85545.barcode46	NAPAA	1
PBK85545.barcode46	NI-siderophore	1
PBK85545.barcode46	NRP-metallophore	1
PBK85545.barcode46	NRPS	8
PBK85545.barcode46	NRPS-like	1
PBK85545.barcode46	RiPP-like	3
PBK85545.barcode46	T2PKS	2
PBK85545.barcode46	T3PKS	1
PBK85545.barcode46	arylpolyene	1
PBK85545.barcode46	azole-containing-RiPP	2
PBK85545.barcode46	butyrolactone	1
PBK85545.barcode46	crocagin	1
PBK85545.barcode46	ectoine	1
PBK85545.barcode46	hglE-KS	1
PBK85545.barcode46	hydrogen-cyanide	1
PBK85545.barcode46	terpene	5
PBK85545.barcode46	terpene-precursor	3
PBK85545.barcode47	NAPAA	1
PBK85545.barcode47	NI-siderophore	1
PBK85545.barcode47	NRP-metallophore	1
PBK85545.barcode47	NRPS	7
PBK85545.barcode47	NRPS-like	2
PBK85545.barcode47	RiPP-like	2
PBK85545.barcode47	T1PKS	4
PBK85545.barcode47	T2PKS	2
PBK85545.barcode47	T3PKS	1
PBK85545.barcode47	betalactone	1
PBK85545.barcode47	butyrolactone	3
PBK85545.barcode47	ectoine	1
PBK85545.barcode47	hglE-KS	1
PBK85545.barcode47	hydrogen-cyanide	1
PBK85545.barcode47	indole	1
PBK85545.barcode47	lanthipeptide-class-iv	1
PBK85545.barcode47	oligosaccharide	1
PBK85545.barcode47	terpene	6
PBK85545.barcode47	terpene-precursor	3
PBK85545.barcode48	CDPS	2
PBK85545.barcode48	NAPAA	1
PBK85545.barcode48	NI-siderophore	3
PBK85545.barcode48	NRPS	6
PBK85545.barcode48	NRPS-like	5
PBK85545.barcode48	PKS-like	2
PBK85545.barcode48	RiPP-like	2
PBK85545.barcode48	T1PKS	4
PBK85545.barcode48	T2PKS	2
PBK85545.barcode48	T3PKS	1
PBK85545.barcode48	azole-containing-RiPP	2
PBK85545.barcode48	butyrolactone	3
PBK85545.barcode48	hglE-KS	1
PBK85545.barcode48	hydrogen-cyanide	1
PBK85545.barcode48	lanthipeptide-class-iii	1
PBK85545.barcode48	lanthipeptide-class-iv	1
PBK85545.barcode48	melanin	1
PBK85545.barcode48	terpene	7
PBK85545.barcode48	terpene-precursor	1
PBK85545.barcode48	triceptide	2
PBK85545.barcode49	NAPAA	2
PBK85545.barcode49	NI-siderophore	3
PBK85545.barcode49	NRPS	2
PBK85545.barcode49	NRPS-like	3
PBK85545.barcode49	RRE-containing	2
PBK85545.barcode49	RiPP-like	2
PBK85545.barcode49	T1PKS	4
PBK85545.barcode49	T2PKS	2
PBK85545.barcode49	T3PKS	1
PBK85545.barcode49	butyrolactone	2
PBK85545.barcode49	ectoine	1
PBK85545.barcode49	guanidinotides	1
PBK85545.barcode49	hydrogen-cyanide	1
PBK85545.barcode49	lanthipeptide-class-i	1
PBK85545.barcode49	lanthipeptide-class-iii	1
PBK85545.barcode49	melanin	1
PBK85545.barcode49	terpene	8
PBK85545.barcode49	terpene-precursor	3
PBK85545.barcode49	thioamide-NRP	1
PBK85545.barcode50	CDPS	1
PBK85545.barcode50	NAPAA	1
PBK85545.barcode50	NI-siderophore	3
PBK85545.barcode50	NRPS	5
PBK85545.barcode50	NRPS-like	3
PBK85545.barcode50	RRE-containing	3
PBK85545.barcode50	RiPP-like	4
PBK85545.barcode50	T1PKS	5
PBK85545.barcode50	T2PKS	1
PBK85545.barcode50	T3PKS	3
PBK85545.barcode50	amglyccycl	1
PBK85545.barcode50	azole-containing-RiPP	3
PBK85545.barcode50	butyrolactone	2
PBK85545.barcode50	ectoine	1
PBK85545.barcode50	hglE-KS	1
PBK85545.barcode50	hydrogen-cyanide	1
PBK85545.barcode50	lanthipeptide-class-i	1
PBK85545.barcode50	lanthipeptide-class-ii	1
PBK85545.barcode50	lanthipeptide-class-iii	2
PBK85545.barcode50	lassopeptide	1
PBK85545.barcode50	linaridin	1
PBK85545.barcode50	melanin	2
PBK85545.barcode50	phosphonate	1
PBK85545.barcode50	terpene	10
PBK85545.barcode50	terpene-precursor	1
PBK85545.barcode50	thioamitides	2
PBK85545.barcode51	NAPAA	2
PBK85545.barcode51	NI-siderophore	2
PBK85545.barcode51	NRPS	5
PBK85545.barcode51	NRPS-like	6
PBK85545.barcode51	RiPP-like	3
PBK85545.barcode51	T1PKS	6
PBK85545.barcode51	T2PKS	2
PBK85545.barcode51	T3PKS	1
PBK85545.barcode51	butyrolactone	2
PBK85545.barcode51	ectoine	1
PBK85545.barcode51	hglE-KS	1
PBK85545.barcode51	hydrogen-cyanide	1
PBK85545.barcode51	lanthipeptide-class-i	1
PBK85545.barcode51	redox-cofactor	1
PBK85545.barcode51	terpene	7
PBK85545.barcode51	terpene-precursor	2
PBK85545.barcode51	transAT-PKS	1
PBK85545.barcode52	CDPS	2
PBK85545.barcode52	NAPAA	1
PBK85545.barcode52	NI-siderophore	3
PBK85545.barcode52	NRPS	4
PBK85545.barcode52	NRPS-like	3
PBK85545.barcode52	PKS-like	2
PBK85545.barcode52	RRE-containing	1
PBK85545.barcode52	RiPP-like	2
PBK85545.barcode52	T1PKS	6
PBK85545.barcode52	T2PKS	1
PBK85545.barcode52	T3PKS	4
PBK85545.barcode52	aminopolycarboxylic-acid	1
PBK85545.barcode52	atropopeptide	1
PBK85545.barcode52	azole-containing-RiPP	1
PBK85545.barcode52	betalactone	1
PBK85545.barcode52	hglE-KS	1
PBK85545.barcode52	hydrogen-cyanide	1
PBK85545.barcode52	lanthipeptide-class-ii	1
PBK85545.barcode52	lanthipeptide-class-iii	1
PBK85545.barcode52	lassopeptide	1
PBK85545.barcode52	melanin	3
PBK85545.barcode52	other	1
PBK85545.barcode52	phosphonate	1
PBK85545.barcode52	terpene	10
PBK85545.barcode52	terpene-precursor	3
PBK85545.barcode52	thioamitides	1
PBK85545.barcode52	triceptide	1
PBK85545.barcode53	NAPAA	1
PBK85545.barcode53	NI-siderophore	1
PBK85545.barcode53	NRP-metallophore	1
PBK85545.barcode53	NRPS	6
PBK85545.barcode53	RiPP-like	3
PBK85545.barcode53	T2PKS	2
PBK85545.barcode53	T3PKS	1
PBK85545.barcode53	azole-containing-RiPP	2
PBK85545.barcode53	butyrolactone	1
PBK85545.barcode53	crocagin	1
PBK85545.barcode53	ectoine	1
PBK85545.barcode53	hglE-KS	1
PBK85545.barcode53	hydrogen-cyanide	1
PBK85545.barcode53	phosphonate	1
PBK85545.barcode53	terpene	5
PBK85545.barcode53	terpene-precursor	3
PBK85545.barcode54	NI-siderophore	1
PBK85545.barcode54	NRPS	1
PBK85545.barcode54	PKS-like	1
PBK85545.barcode54	RiPP-like	1
PBK85545.barcode54	T3PKS	2
PBK85545.barcode54	arylpolyene	2
PBK85545.barcode54	betalactone	1
PBK85545.barcode54	ranthipeptide	1
PBK85545.barcode54	resorcinol	1
PBK85545.barcode54	terpene	3
PBK85545.barcode54	transAT-PKS	1
PBK85545.barcode55	NI-siderophore	2
PBK85545.barcode55	NRP-metallophore	1
PBK85545.barcode55	NRPS	7
PBK85545.barcode55	NRPS-like	1
PBK85545.barcode55	PKS-like	1
PBK85545.barcode55	RiPP-like	4
PBK85545.barcode55	T1PKS	3
PBK85545.barcode55	T2PKS	2
PBK85545.barcode55	T3PKS	1
PBK85545.barcode55	blactam	2
PBK85545.barcode55	butyrolactone	2
PBK85545.barcode55	ectoine	2
PBK85545.barcode55	lanthipeptide-class-ii	1
PBK85545.barcode55	lanthipeptide-class-iii	1
PBK85545.barcode55	melanin	1
PBK85545.barcode55	terpene	7
PBK85545.barcode55	terpene-precursor	3
PBK85545.barcode55	thioamitides	1
PBK85545.barcode56	NAPAA	2
PBK85545.barcode56	NI-siderophore	3
PBK85545.barcode56	NRP-metallophore	1
PBK85545.barcode56	NRPS	8
PBK85545.barcode56	NRPS-like	4
PBK85545.barcode56	PKS-like	1
PBK85545.barcode56	RRE-containing	1
PBK85545.barcode56	RiPP-like	3
PBK85545.barcode56	T1PKS	5
PBK85545.barcode56	T2PKS	1
PBK85545.barcode56	T3PKS	3
PBK85545.barcode56	betalactone	1
PBK85545.barcode56	butyrolactone	3
PBK85545.barcode56	ectoine	2
PBK85545.barcode56	hglE-KS	1
PBK85545.barcode56	hydrogen-cyanide	1
PBK85545.barcode56	lanthipeptide-class-iii	1
PBK85545.barcode56	lassopeptide	1
PBK85545.barcode56	melanin	1
PBK85545.barcode56	nucleoside	1
PBK85545.barcode56	other	1
PBK85545.barcode56	terpene	8
PBK85545.barcode56	terpene-precursor	2
PBK85545.barcode56	triceptide	1
PBK85545.barcode57	CDPS	1
PBK85545.barcode57	NAPAA	1
PBK85545.barcode57	NI-siderophore	3
PBK85545.barcode57	NRPS	8
PBK85545.barcode57	NRPS-like	5
PBK85545.barcode57	PKS-like	1
PBK85545.barcode57	RiPP-like	2
PBK85545.barcode57	T1PKS	4
PBK85545.barcode57	T2PKS	1
PBK85545.barcode57	T3PKS	1
PBK85545.barcode57	azoxy-crosslink	1
PBK85545.barcode57	betalactone	1
PBK85545.barcode57	butyrolactone	2
PBK85545.barcode57	hglE-KS	1
PBK85545.barcode57	hydrogen-cyanide	1
PBK85545.barcode57	lanthipeptide-class-iii	1
PBK85545.barcode57	melanin	1
PBK85545.barcode57	methanobactin	1
PBK85545.barcode57	other	1
PBK85545.barcode57	terpene	8
PBK85545.barcode57	terpene-precursor	2
PBK85545.barcode57	triceptide	1
PBK85545.barcode58	NI-siderophore	2
PBK85545.barcode58	NRP-metallophore	1
PBK85545.barcode58	NRPS	16
PBK85545.barcode58	NRPS-like	4
PBK85545.barcode58	PKS-like	1
PBK85545.barcode58	RiPP-like	3
PBK85545.barcode58	T1PKS	4
PBK85545.barcode58	T2PKS	1
PBK85545.barcode58	T3PKS	3
PBK85545.barcode58	arylpolyene	2
PBK85545.barcode58	azole-containing-RiPP	1
PBK85545.barcode58	azoxy-crosslink	1
PBK85545.barcode58	butyrolactone	2
PBK85545.barcode58	ectoine	2
PBK85545.barcode58	hydrogen-cyanide	1
PBK85545.barcode58	lanthipeptide-class-ii	1
PBK85545.barcode58	lanthipeptide-class-iii	2
PBK85545.barcode58	lanthipeptide-class-iv	1
PBK85545.barcode58	linaridin	1
PBK85545.barcode58	melanin	3
PBK85545.barcode58	oligosaccharide	1
PBK85545.barcode58	terpene	7
PBK85545.barcode58	terpene-precursor	4
PBK85545.barcode58	transAT-PKS	1
PBK85545.barcode59	CDPS	2
PBK85545.barcode59	HR-T2PKS	1
PBK85545.barcode59	NAPAA	1
PBK85545.barcode59	NI-siderophore	3
PBK85545.barcode59	NRP-metallophore	1
PBK85545.barcode59	NRPS	6
PBK85545.barcode59	NRPS-like	2
PBK85545.barcode59	PKS-like	2
PBK85545.barcode59	RiPP-like	4
PBK85545.barcode59	T1PKS	4
PBK85545.barcode59	T2PKS	2
PBK85545.barcode59	T3PKS	4
PBK85545.barcode59	amglyccycl	1
PBK85545.barcode59	atropopeptide	1
PBK85545.barcode59	azole-containing-RiPP	1
PBK85545.barcode59	butyrolactone	2
PBK85545.barcode59	cyanobactin	1
PBK85545.barcode59	hglE-KS	1
PBK85545.barcode59	hydrogen-cyanide	1
PBK85545.barcode59	indole	1
PBK85545.barcode59	lanthipeptide-class-ii	1
PBK85545.barcode59	lanthipeptide-class-iii	1
PBK85545.barcode59	lanthipeptide-class-v	1
PBK85545.barcode59	lassopeptide	2
PBK85545.barcode59	melanin	2
PBK85545.barcode59	methanobactin	1
PBK85545.barcode59	other	1
PBK85545.barcode59	phenazine	1
PBK85545.barcode59	terpene	11
PBK85545.barcode59	terpene-precursor	1
PBK85545.barcode59	thioamitides	1
PBK85545.barcode59	triceptide	1
PBK85545.barcode60	HR-T2PKS	1
PBK85545.barcode60	NAPAA	1
PBK85545.barcode60	NI-siderophore	2
PBK85545.barcode60	NRPS-like	1
PBK85545.barcode60	RiPP-like	4
PBK85545.barcode60	T1PKS	1
PBK85545.barcode60	T2PKS	1
PBK85545.barcode60	T3PKS	2
PBK85545.barcode60	azole-containing-RiPP	1
PBK85545.barcode60	butyrolactone	1
PBK85545.barcode60	ectoine	1
PBK85545.barcode60	redox-cofactor	1
PBK85545.barcode60	terpene	5
PBK85545.barcode60	terpene-precursor	1
PBK85545.barcode61	HR-T2PKS	1
PBK85545.barcode61	NAPAA	1
PBK85545.barcode61	NI-siderophore	1
PBK85545.barcode61	NRP-metallophore	1
PBK85545.barcode61	NRPS	8
PBK85545.barcode61	NRPS-like	3
PBK85545.barcode61	RiPP-like	3
PBK85545.barcode61	T2PKS	2
PBK85545.barcode61	T3PKS	1
PBK85545.barcode61	arylpolyene	1
PBK85545.barcode61	azole-containing-RiPP	2
PBK85545.barcode61	butyrolactone	1
PBK85545.barcode61	crocagin	1
PBK85545.barcode61	ectoine	1
PBK85545.barcode61	hydrogen-cyanide	1
PBK85545.barcode61	lanthipeptide-class-i	2
PBK85545.barcode61	phosphonate	1
PBK85545.barcode61	terpene	5
PBK85545.barcode61	terpene-precursor	3
PBK85545.barcode62	CDPS	1
PBK85545.barcode62	NAPAA	2
PBK85545.barcode62	NI-siderophore	2
PBK85545.barcode62	NRPS	8
PBK85545.barcode62	NRPS-like	2
PBK85545.barcode62	PKS-like	4
PBK85545.barcode62	RRE-containing	1
PBK85545.barcode62	RiPP-like	3
PBK85545.barcode62	T1PKS	2
PBK85545.barcode62	T2PKS	2
PBK85545.barcode62	T3PKS	4
PBK85545.barcode62	aminocoumarin	1
PBK85545.barcode62	arylpolyene	1
PBK85545.barcode62	azole-containing-RiPP	1
PBK85545.barcode62	butyrolactone	2
PBK85545.barcode62	crocagin	1
PBK85545.barcode62	ectoine	1
PBK85545.barcode62	furan	1
PBK85545.barcode62	hglE-KS	1
PBK85545.barcode62	hydrogen-cyanide	1
PBK85545.barcode62	lanthipeptide-class-ii	1
PBK85545.barcode62	lanthipeptide-class-iii	2
PBK85545.barcode62	melanin	2
PBK85545.barcode62	oligosaccharide	3
PBK85545.barcode62	other	2
PBK85545.barcode62	terpene	7
PBK85545.barcode62	terpene-precursor	5
PBK85545.barcode63	NAPAA	2
PBK85545.barcode63	NI-siderophore	3
PBK85545.barcode63	NRPS	2
PBK85545.barcode63	NRPS-like	3
PBK85545.barcode63	RRE-containing	2
PBK85545.barcode63	RiPP-like	2
PBK85545.barcode63	T1PKS	3
PBK85545.barcode63	T2PKS	2
PBK85545.barcode63	T3PKS	1
PBK85545.barcode63	butyrolactone	2
PBK85545.barcode63	ectoine	1
PBK85545.barcode63	hydrogen-cyanide	1
PBK85545.barcode63	lanthipeptide-class-i	1
PBK85545.barcode63	lanthipeptide-class-iii	1
PBK85545.barcode63	melanin	1
PBK85545.barcode63	redox-cofactor	1
PBK85545.barcode63	terpene	9
PBK85545.barcode63	terpene-precursor	3
PBK85545.barcode63	thioamide-NRP	1
PBK85545.barcode63	thioamitides	1
PBK85545.barcode64	CDPS	2
PBK85545.barcode64	NAPAA	1
PBK85545.barcode64	NI-siderophore	3
PBK85545.barcode64	NRPS	4
PBK85545.barcode64	NRPS-like	3
PBK85545.barcode64	PKS-like	1
PBK85545.barcode64	RRE-containing	1
PBK85545.barcode64	RiPP-like	2
PBK85545.barcode64	T1PKS	6
PBK85545.barcode64	T2PKS	1
PBK85545.barcode64	T3PKS	3
PBK85545.barcode64	aminopolycarboxylic-acid	1
PBK85545.barcode64	atropopeptide	1
PBK85545.barcode64	azole-containing-RiPP	1
PBK85545.barcode64	betalactone	2
PBK85545.barcode64	butyrolactone	1
PBK85545.barcode64	hglE-KS	1
PBK85545.barcode64	hydrogen-cyanide	1
PBK85545.barcode64	lanthipeptide-class-ii	1
PBK85545.barcode64	lanthipeptide-class-iii	1
PBK85545.barcode64	melanin	3
PBK85545.barcode64	nucleoside	1
PBK85545.barcode64	other	1
PBK85545.barcode64	phosphonate	1
PBK85545.barcode64	terpene	7
PBK85545.barcode64	terpene-precursor	3
PBK85545.barcode64	thioamitides	1
PBK85545.barcode65	CDPS	2
PBK85545.barcode65	NAPAA	1
PBK85545.barcode65	NI-siderophore	3
PBK85545.barcode65	NRP-metallophore	1
PBK85545.barcode65	NRPS	9
PBK85545.barcode65	NRPS-like	4
PBK85545.barcode65	PKS-like	2
PBK85545.barcode65	RiPP-like	3
PBK85545.barcode65	T1PKS	4
PBK85545.barcode65	T2PKS	1
PBK85545.barcode65	T3PKS	1
PBK85545.barcode65	amglyccycl	1
PBK85545.barcode65	azole-containing-RiPP	2
PBK85545.barcode65	azoxy-crosslink	1
PBK85545.barcode65	butyrolactone	2
PBK85545.barcode65	hglE-KS	1
PBK85545.barcode65	hydrogen-cyanide	1
PBK85545.barcode65	lanthipeptide-class-iv	3
PBK85545.barcode65	lassopeptide	1
PBK85545.barcode65	melanin	1
PBK85545.barcode65	phosphonate	1
PBK85545.barcode65	terpene	9
PBK85545.barcode65	terpene-precursor	1
PBK85545.barcode66	CDPS	2
PBK85545.barcode66	NAPAA	1
PBK85545.barcode66	NI-siderophore	3
PBK85545.barcode66	NRP-metallophore	1
PBK85545.barcode66	NRPS	9
PBK85545.barcode66	NRPS-like	4
PBK85545.barcode66	PKS-like	2
PBK85545.barcode66	RiPP-like	3
PBK85545.barcode66	T1PKS	4
PBK85545.barcode66	T2PKS	1
PBK85545.barcode66	T3PKS	1
PBK85545.barcode66	amglyccycl	1
PBK85545.barcode66	azole-containing-RiPP	2
PBK85545.barcode66	azoxy-crosslink	1
PBK85545.barcode66	butyrolactone	2
PBK85545.barcode66	hglE-KS	1
PBK85545.barcode66	hydrogen-cyanide	1
PBK85545.barcode66	lanthipeptide-class-iv	3
PBK85545.barcode66	lassopeptide	1
PBK85545.barcode66	melanin	1
PBK85545.barcode66	phosphonate	1
PBK85545.barcode66	terpene	9
PBK85545.barcode66	terpene-precursor	1
PBK85545.barcode67	CDPS	1
PBK85545.barcode67	NAPAA	1
PBK85545.barcode67	NI-siderophore	3
PBK85545.barcode67	NRPS	6
PBK85545.barcode67	NRPS-like	4
PBK85545.barcode67	PKS-like	2
PBK85545.barcode67	RiPP-like	2
PBK85545.barcode67	T1PKS	3
PBK85545.barcode67	T2PKS	3
PBK85545.barcode67	T3PKS	1
PBK85545.barcode67	azole-containing-RiPP	2
PBK85545.barcode67	azoxy-crosslink	1
PBK85545.barcode67	butyrolactone	2
PBK85545.barcode67	hglE-KS	1
PBK85545.barcode67	hydrogen-cyanide	1
PBK85545.barcode67	lanthipeptide-class-iii	1
PBK85545.barcode67	melanin	1
PBK85545.barcode67	methanobactin	1
PBK85545.barcode67	oligosaccharide	1
PBK85545.barcode67	other	1
PBK85545.barcode67	phosphonate	1
PBK85545.barcode67	terpene	6
PBK85545.barcode67	terpene-precursor	2
PBK85545.barcode68	NAPAA	1
PBK85545.barcode68	NI-siderophore	1
PBK85545.barcode68	NRP-metallophore	1
PBK85545.barcode68	NRPS	8
PBK85545.barcode68	NRPS-like	1
PBK85545.barcode68	PKS-like	1
PBK85545.barcode68	RiPP-like	1
PBK85545.barcode68	T1PKS	1
PBK85545.barcode68	T2PKS	2
PBK85545.barcode68	T3PKS	1
PBK85545.barcode68	azole-containing-RiPP	2
PBK85545.barcode68	betalactone	1
PBK85545.barcode68	butyrolactone	3
PBK85545.barcode68	ectoine	2
PBK85545.barcode68	lanthipeptide-class-iv	1
PBK85545.barcode68	oligosaccharide	1
PBK85545.barcode68	terpene	5
PBK85545.barcode68	terpene-precursor	2
PBK85545.barcode68	thioamitides	1
PBK85545.barcode68	transAT-PKS	1
PBK85545.barcode69	NAPAA	1
PBK85545.barcode69	NI-siderophore	3
PBK85545.barcode69	NRPS	3
PBK85545.barcode69	NRPS-like	2
PBK85545.barcode69	RRE-containing	1
PBK85545.barcode69	RiPP-like	1
PBK85545.barcode69	T1PKS	7
PBK85545.barcode69	T2PKS	1
PBK85545.barcode69	T3PKS	1
PBK85545.barcode69	arylpolyene	1
PBK85545.barcode69	azole-containing-RiPP	1
PBK85545.barcode69	butyrolactone	3
PBK85545.barcode69	hglE-KS	1
PBK85545.barcode69	hydrogen-cyanide	1
PBK85545.barcode69	lanthipeptide-class-i	4
PBK85545.barcode69	lanthipeptide-class-ii	1
PBK85545.barcode69	lanthipeptide-class-iii	3
PBK85545.barcode69	lassopeptide	1
PBK85545.barcode69	melanin	1
PBK85545.barcode69	other	1
PBK85545.barcode69	terpene	8
PBK85545.barcode69	terpene-precursor	4
PBK85545.barcode69	transAT-PKS	1
PBK85545.barcode70	CDPS	1
PBK85545.barcode70	NAPAA	1
PBK85545.barcode70	NI-siderophore	3
PBK85545.barcode70	NRP-metallophore	1
PBK85545.barcode70	NRPS	7
PBK85545.barcode70	NRPS-like	5
PBK85545.barcode70	PKS-like	3
PBK85545.barcode70	RiPP-like	1
PBK85545.barcode70	T1PKS	3
PBK85545.barcode70	T2PKS	2
PBK85545.barcode70	T3PKS	1
PBK85545.barcode70	azole-containing-RiPP	1
PBK85545.barcode70	butyrolactone	2
PBK85545.barcode70	hglE-KS	1
PBK85545.barcode70	hydrogen-cyanide	1
PBK85545.barcode70	lanthipeptide-class-i	2
PBK85545.barcode70	lanthipeptide-class-iii	2
PBK85545.barcode70	lanthipeptide-class-iv	1
PBK85545.barcode70	melanin	1
PBK85545.barcode70	oligosaccharide	1
PBK85545.barcode70	other	1
PBK85545.barcode70	phosphonate	1
PBK85545.barcode70	terpene	8
PBK85545.barcode70	terpene-precursor	2
PBK85545.barcode70	thioamitides	1
PBK85545.barcode70	triceptide	1
PBK85545.barcode71	HR-T2PKS	1
PBK85545.barcode71	NAPAA	2
PBK85545.barcode71	NI-siderophore	3
PBK85545.barcode71	NRPS	1
PBK85545.barcode71	NRPS-like	5
PBK85545.barcode71	RRE-containing	1
PBK85545.barcode71	RiPP-like	4
PBK85545.barcode71	T1PKS	4
PBK85545.barcode71	T2PKS	2
PBK85545.barcode71	T3PKS	2
PBK85545.barcode71	azoxy-crosslink	1
PBK85545.barcode71	betalactone	1
